model,split,accuracy,precision,recall,f1,roc_auc,pr_auc,ece,brier,tp,tn,fp,fn,threshold_used,C,RP,P,A,TI,trust_mean
lstm_baseline,train,0.8948863636363636,0.8260869565217391,0.36538461538461536,0.5066666666666666,0.8122435897435898,0.5230417800257879,0.3475404191330383,0.20812539984989592,19,296,4,33,0.6500000000000001,0.8948863636363636,0.36538461538461536,0.8260869565217391,0.5066666666666666,0.5265502325659205,0.5265502325659205
lstm_baseline,val,0.972972972972973,1.0,0.8181818181818182,0.9,0.888888888888889,0.8581504702194358,0.3984398381127409,0.2059627707782533,9,63,0,2,0.6500000000000001,0.972972972972973,0.8181818181818182,1.0,0.9,0.5036869779492232,0.5036869779492232
lstm_baseline,test,0.961038961038961,1.0,0.75,0.8571428571428571,0.8846153846153846,0.8182752267573697,0.38581067851191514,0.20605514050764132,9,65,0,3,0.6500000000000001,0.961038961038961,0.75,1.0,0.8571428571428571,0.5061897665873094,0.5061897665873094
