model,seed,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,params,runtime_seconds
gru,42,0.9066666666666666,0.8432539682539683,0.6923076923076923,0.75,0.7199999999999999,0.9510582010582012,0.862655971479501,54145,7.40316367149353
gru,43,0.9066666666666666,0.8095238095238095,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.9074074074074074,0.8265700216131252,54145,6.798037767410278
gru,44,0.9066666666666666,0.876984126984127,0.6666666666666666,0.8333333333333334,0.7407407407407408,0.9656084656084656,0.9185049019607844,54145,6.4392409324646
gru,45,0.8933333333333333,0.7678571428571428,0.7,0.5833333333333334,0.6363636363636365,0.8214285714285714,0.7022783169017912,54145,5.282476425170898
gru,46,0.9466666666666667,0.9007936507936508,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9312169312169313,0.8861111111111112,54145,5.328144073486328
lstm,42,0.92,0.75,1.0,0.5,0.6666666666666666,0.8227513227513228,0.6956702700237184,70785,7.921454429626465
lstm,43,0.9466666666666667,0.8333333333333333,1.0,0.6666666666666666,0.8,0.8756613756613757,0.8037207602339181,70785,7.66038703918457
lstm,44,0.9466666666666667,0.9007936507936508,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9431216931216932,0.8847064393939396,70785,7.920441150665283
lstm,45,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8320105820105821,0.7208543771043772,70785,6.743859529495239
lstm,46,0.92,0.8849206349206349,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.9113756613756614,0.8766869095816465,70785,4.525570392608643
temporal_cnn,42,0.9333333333333333,0.7916666666666667,1.0,0.5833333333333334,0.7368421052631579,0.9682539682539683,0.8770817417876242,68225,1.9412190914154053
temporal_cnn,43,0.9866666666666667,0.9920634920634921,0.9230769230769231,1.0,0.9600000000000001,1.0,1.0,68225,1.896343469619751
temporal_cnn,44,0.9733333333333334,0.9166666666666667,1.0,0.8333333333333334,0.9090909090909091,0.9986772486772487,0.9935897435897437,68225,1.912222146987915
temporal_cnn,45,0.9333333333333333,0.8253968253968254,0.8888888888888888,0.6666666666666666,0.761904761904762,0.9537037037037037,0.8786174921255568,68225,1.8248660564422607
temporal_cnn,46,0.8,0.8809523809523809,0.4444444444444444,1.0,0.6153846153846153,0.9933862433862434,0.9722222222222223,68225,1.2888367176055908
fft,42,0.7866666666666666,0.7718253968253967,0.4090909090909091,0.75,0.5294117647058824,0.9126984126984127,0.7802723300460915,0,0.43497776985168457
fft,43,0.8933333333333333,0.8353174603174602,0.6428571428571429,0.75,0.6923076923076924,0.9166666666666667,0.815436507936508,0,0.41071629524230957
fft,44,0.88,0.8611111111111112,0.5882352941176471,0.8333333333333334,0.6896551724137931,0.9378306878306879,0.8715277777777779,0,0.43436717987060547
fft,45,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8637566137566138,0.7614605985295642,0,0.4248335361480713
fft,46,0.96,0.9087301587301587,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.9788359788359788,0.9361111111111112,0,0.6265864372253418
logistic_regression,42,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.0816493034362793
logistic_regression,43,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8928571428571428,0.7778441365397889,0,0.07972383499145508
logistic_regression,44,0.8933333333333333,0.8353174603174602,0.6428571428571429,0.75,0.6923076923076924,0.9126984126984127,0.846851851851852,0,0.0808556079864502
logistic_regression,45,0.8933333333333333,0.7341269841269842,0.75,0.5,0.6,0.8902116402116402,0.7232758620689655,0,0.09956073760986328
logistic_regression,46,0.9466666666666667,0.8670634920634921,0.9,0.75,0.8181818181818182,0.9695767195767196,0.9028472222222224,0,0.1083226203918457
random_forest,42,0.92,0.75,1.0,0.5,0.6666666666666666,0.9212962962962963,0.8000705678337257,0,0.43382835388183594
random_forest,43,0.9066666666666666,0.8432539682539683,0.6923076923076923,0.75,0.7199999999999999,0.9583333333333334,0.8771929824561405,0,0.48995089530944824
random_forest,44,0.8933333333333333,0.8690476190476191,0.625,0.8333333333333334,0.7142857142857143,0.9735449735449736,0.9242424242424243,0,0.44971418380737305
random_forest,45,0.9466666666666667,0.8333333333333333,1.0,0.6666666666666666,0.8,0.91005291005291,0.8331584081109699,0,0.46394801139831543
random_forest,46,0.88,0.9285714285714286,0.5714285714285714,1.0,0.7272727272727273,0.9841269841269841,0.9464285714285715,0,0.4548683166503906
moving_average,42,0.4666666666666667,0.5138888888888888,0.16666666666666666,0.5833333333333334,0.25925925925925924,0.4338624338624339,0.15536940980369196,0,0.04038047790527344
moving_average,43,0.18666666666666668,0.4821428571428571,0.15492957746478872,0.9166666666666666,0.26506024096385544,0.33333333333333337,0.13076782423149375,0,0.049872636795043945
moving_average,44,0.5466666666666666,0.49404761904761907,0.15625,0.4166666666666667,0.22727272727272727,0.47619047619047616,0.16463259988132797,0,0.04655814170837402
moving_average,45,0.6,0.35714285714285715,0.0,0.0,0.0,0.3108465608465609,0.12041348549468704,0,0.049271345138549805
moving_average,46,0.16,0.5,0.16,1.0,0.2758620689655173,0.37433862433862436,0.13377104644590926,0,0.07063984870910645
majority,42,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.022379398345947266
majority,43,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.023508548736572266
majority,44,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.02202916145324707
majority,45,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.029288530349731445
majority,46,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.02591562271118164
rule,42,0.6266666666666667,0.5079365079365079,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.47883597883597884,0.20376924144019132,0,0.06185746192932129
rule,43,0.72,0.6646825396825398,0.30434782608695654,0.5833333333333334,0.4,0.6984126984126985,0.5757243135371611,0,0.049645185470581055
rule,44,0.7333333333333333,0.7063492063492063,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.7314814814814815,0.33911117795805196,0,0.06351995468139648
rule,45,0.7333333333333333,0.5714285714285714,0.25,0.3333333333333333,0.28571428571428575,0.5727513227513228,0.3068785324402289,0,0.055646657943725586
rule,46,0.72,0.6646825396825398,0.30434782608695654,0.5833333333333334,0.4,0.6640211640211641,0.5532781526640054,0,0.07412505149841309
