model,split,accuracy,precision,recall,f1,roc_auc,pr_auc,ece,brier,tp,tn,fp,fn,threshold_used,C,RP,P,A,TI,trust_mean,class_imbalance_gt_5_to_1,duplicate_train_val,duplicate_train_test,duplicate_val_test
logistic_regression,train,1.0,0.9999999998076923,0.9999999998076923,0.9999999948076923,1.0,1.0,0.05201832270660941,0.01994657705223856,52,297,0,0,0.1,1.0,0.9999999998076923,0.9999999998076923,0.9999999948076923,0.862508413731537,0.862508413731537,True,0,0,0
logistic_regression,val,1.0,0.999999999090909,0.999999999090909,0.999999994090909,1.0,1.0,0.0429712520664205,0.011948949806950937,11,63,0,0,0.1,1.0,0.999999999090909,0.999999999090909,0.999999994090909,0.8496881721707005,0.8496881721707005,True,0,0,0
logistic_regression,test,1.0,0.9999999991666666,0.9999999991666666,0.9999999941666666,1.0,1.0,0.05804258232196412,0.02034343355819714,12,65,0,0,0.1,1.0,0.9999999991666666,0.9999999991666666,0.9999999941666666,0.8592203560115176,0.8592203560115176,True,0,0,0
random_forest,train,1.0,0.9999999998076923,0.9999999998076923,0.9999999948076923,0.9999999999999999,1.0,0.03167200720963931,0.0018647780892039217,52,297,0,0,0.1,1.0,0.9999999998076923,0.9999999998076923,0.9999999948076923,0.8422110520442679,0.8422110520442679,True,0,0,0
random_forest,val,0.9864864864864865,0.9999999989999999,0.9090909082644627,0.9523809464852607,1.0,1.0,0.01909613708593504,0.012858110161444898,10,63,0,1,0.1,0.9864864864864865,0.9090909082644627,0.9999999989999999,0.9523809464852607,0.8496880161947926,0.8496880161947926,True,0,0,0
random_forest,test,1.0,0.9999999991666666,0.9999999991666666,0.9999999941666666,1.0,1.0,0.046836850448925396,0.010443669871100862,12,65,0,0,0.1,1.0,0.9999999991666666,0.9999999991666666,0.9999999941666666,0.8472815699164572,0.8472815699164572,True,0,0,0
