model,split,accuracy,precision,recall,f1,roc_auc,pr_auc,ece,brier,tp,tn,fp,fn,threshold_used,C,RP,P,A,TI,trust_mean
lstm_baseline,train,1.0,1.0,1.0,1.0,1.0,1.0,0.4639544339922078,0.21589844661386595,48,272,0,0,0.5000000000000001,1.0,1.0,1.0,1.0,0.5096185954795619,0.5096185954795619
lstm_baseline,val,1.0,1.0,1.0,1.0,1.0,1.0,0.46319569481697503,0.21527322946906646,11,63,0,0,0.5000000000000001,1.0,1.0,1.0,1.0,0.5085046082772698,0.5085046082772698
lstm_baseline,test,1.0,1.0,1.0,1.0,1.0,1.0,0.4640107400594051,0.21589141612224458,12,65,0,0,0.5000000000000001,1.0,1.0,1.0,1.0,0.5093113004408959,0.5093113004408959
