model,seed,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,params,runtime_seconds
logistic_regression,42,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.0764932632446289
logistic_regression,43,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.0995481014251709
logistic_regression,44,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.09695744514465332
logistic_regression,45,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.0908505916595459
logistic_regression,46,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.08814525604248047
logistic_regression,47,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.1055293083190918
logistic_regression,48,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.08464980125427246
logistic_regression,49,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.08259153366088867
logistic_regression,50,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.09189867973327637
logistic_regression,51,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.10158419609069824
logistic_regression,52,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.10311079025268555
logistic_regression,53,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.0795130729675293
logistic_regression,54,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.09846758842468262
logistic_regression,55,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.08168935775756836
logistic_regression,56,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.09710431098937988
logistic_regression,57,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.0796957015991211
logistic_regression,58,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.09703373908996582
logistic_regression,59,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.10309457778930664
logistic_regression,60,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.09202051162719727
logistic_regression,61,0.9066666666666666,0.7757936507936508,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.8624338624338624,0.7567405375595032,0,0.08756613731384277
