model,split,accuracy,precision,recall,f1,roc_auc,pr_auc,ece,brier,tp,tn,fp,fn,threshold_used,C,RP,P,A,TI,trust_mean
lstm_baseline,train,0.7869318181818182,0.4077669902912621,0.75,0.5283018867924528,0.857082528957529,0.6701677760903622,0.25636986964288333,0.15087400469962867,42,235,61,14,0.40000000000000013,0.7869318181818182,0.75,0.4077669902912621,0.5283018867924528,0.5851057871290368,0.5851057871290368
lstm_baseline,val,0.7297297297297297,0.3333333333333333,0.8181818181818182,0.4736842105263157,0.8441558441558441,0.794375661413073,0.32184772011127916,0.16885938545393228,9,45,18,2,0.40000000000000013,0.7297297297297297,0.8181818181818182,0.3333333333333333,0.4736842105263157,0.5591663214061373,0.5591663214061373
lstm_baseline,test,0.7792207792207793,0.4,0.8333333333333334,0.5405405405405406,0.9051282051282051,0.822035868762624,0.27011185685694966,0.14048466936821472,10,50,15,2,0.40000000000000013,0.7792207792207793,0.8333333333333334,0.4,0.5405405405405406,0.5766143006876631,0.5766143006876631
