model,seed,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,params,runtime_seconds
hybrid_temporal,42,0.9333333333333333,0.8928571428571428,0.7692307692307693,0.8333333333333334,0.8,0.966931216931217,0.9007575757575759,61345,2.892770290374756
hybrid_temporal,43,0.9333333333333333,0.7916666666666667,1.0,0.5833333333333334,0.7368421052631579,0.9616402116402116,0.8904761904761905,61345,1.9397892951965332
hybrid_temporal,44,0.9333333333333333,0.8253968253968254,0.8888888888888888,0.6666666666666666,0.761904761904762,0.9708994708994709,0.8994693902588641,61345,1.9110972881317139
hybrid_temporal,45,0.9333333333333333,0.8928571428571428,0.7692307692307693,0.8333333333333334,0.8,0.962962962962963,0.8882931882931885,61345,1.9313263893127441
hybrid_temporal,46,0.9466666666666667,0.8333333333333333,1.0,0.6666666666666666,0.8,0.962962962962963,0.8956501831501833,61345,1.9238018989562988
hybrid_temporal,47,0.96,0.9087301587301587,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.9616402116402116,0.8943163519250477,61345,1.9994981288909912
hybrid_temporal,48,0.92,0.8849206349206349,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.9523809523809523,0.871851851851852,61345,1.9427316188812256
hybrid_temporal,49,0.9333333333333333,0.8591269841269842,0.8181818181818182,0.75,0.7826086956521738,0.9537037037037037,0.8646917896917898,61345,1.9567079544067383
hybrid_temporal,50,0.92,0.7837301587301587,0.875,0.5833333333333334,0.7000000000000001,0.9589947089947091,0.8747044159544161,61345,2.2105765342712402
hybrid_temporal,51,0.9333333333333333,0.8253968253968254,0.8888888888888888,0.6666666666666666,0.761904761904762,0.966931216931217,0.8934824434824437,61345,1.8651130199432373
hybrid_temporal,52,0.92,0.8174603174603174,0.8,0.6666666666666666,0.7272727272727272,0.9497354497354497,0.8472222222222222,61345,2.0757179260253906
hybrid_temporal,53,0.9466666666666667,0.8333333333333333,1.0,0.6666666666666666,0.8,0.9537037037037037,0.8767399267399268,61345,1.8290514945983887
hybrid_temporal,54,0.96,0.875,1.0,0.75,0.8571428571428571,0.9642857142857144,0.8931746031746033,61345,1.8952515125274658
hybrid_temporal,55,0.92,0.8849206349206349,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.9550264550264549,0.8802781201448805,61345,1.9174883365631104
hybrid_temporal,56,0.9466666666666667,0.8670634920634921,0.9,0.75,0.8181818181818182,0.9629629629629629,0.8888528138528139,61345,1.9153056144714355
hybrid_temporal,57,0.92,0.8511904761904762,0.75,0.75,0.75,0.9603174603174603,0.8703240740740742,61345,1.9323451519012451
hybrid_temporal,58,0.9466666666666667,0.8670634920634921,0.9,0.75,0.8181818181818182,0.976190476190476,0.9127543551456596,61345,1.9316692352294922
hybrid_temporal,59,0.9466666666666667,0.8670634920634921,0.9,0.75,0.8181818181818182,0.9603174603174602,0.8880032206119164,61345,1.891361951828003
hybrid_temporal,60,0.92,0.7837301587301587,0.875,0.5833333333333334,0.7000000000000001,0.9484126984126984,0.8540099715099717,61345,1.9928500652313232
hybrid_temporal,61,0.9466666666666667,0.8670634920634921,0.9,0.75,0.8181818181818182,0.9616402116402116,0.8884810751190063,61345,1.9480445384979248
