model,seed,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,params,runtime_seconds
majority,42,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.019483566284179688
majority,43,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.021449565887451172
majority,44,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.019210338592529297
majority,45,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.017242431640625
majority,46,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.018993616104125977
