model,seed,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,params,runtime_seconds
random_forest,42,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.9212962962962963,0.8000705678337258,0,0.42661070823669434
random_forest,43,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.9087301587301587,0.8287348272642391,0,0.39444565773010254
random_forest,44,0.9066666666666666,0.7083333333333334,1.0,0.4166666666666667,0.5882352941176471,0.8921957671957671,0.8198702713408598,0,0.41910243034362793
random_forest,45,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.9067460317460319,0.8119845083400071,0,0.4047386646270752
random_forest,46,0.9066666666666666,0.7083333333333334,1.0,0.4166666666666667,0.5882352941176471,0.9014550264550265,0.8030032467532469,0,0.4183197021484375
random_forest,47,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.8855820105820106,0.7995130715151303,0,0.4150681495666504
random_forest,48,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.906084656084656,0.8254114866614867,0,0.4132685661315918
random_forest,49,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.9041005291005291,0.8073622427101202,0,0.406160831451416
random_forest,50,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.9199735449735449,0.8273001508295627,0,0.3989226818084717
random_forest,51,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.8690476190476191,0.7451051493394293,0,0.4122812747955322
random_forest,52,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.9113756613756614,0.8030718056453351,0,0.4486818313598633
random_forest,53,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.9014550264550265,0.827991452991453,0,0.4103715419769287
random_forest,54,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.9113756613756614,0.817744489099988,0,0.3983306884765625
random_forest,55,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.906084656084656,0.8111050986050988,0,0.41127634048461914
random_forest,56,0.88,0.625,1.0,0.25,0.4,0.900132275132275,0.8482142857142857,0,0.548095703125
random_forest,57,0.9066666666666666,0.7083333333333334,1.0,0.4166666666666667,0.5882352941176471,0.8941798941798942,0.8237745079480463,0,0.5268025398254395
random_forest,58,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.8915343915343914,0.8168928523030691,0,0.41793346405029297
random_forest,59,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.8994708994708995,0.8139404800695124,0,0.4096519947052002
random_forest,60,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.8908730158730158,0.7822872899159664,0,0.41117000579833984
random_forest,61,0.8933333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.8941798941798942,0.7887804187889079,0,0.40865635871887207
