model,seed,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,params,runtime_seconds
logistic_regression,44,0.92,0.8511904761904762,0.75,0.75,0.75,0.9126984126984127,0.846851851851852,0,0.08071088790893555
logistic_regression,45,0.8933333333333333,0.7341269841269842,0.75,0.5,0.6,0.8902116402116402,0.7232758620689655,0,0.0725865364074707
logistic_regression,46,0.9466666666666667,0.8670634920634921,0.9,0.75,0.8181818181818182,0.9695767195767196,0.9028472222222224,0,0.11097478866577148
random_forest,42,0.92,0.75,1.0,0.5,0.6666666666666666,0.9212962962962963,0.8000705678337257,0,0.5528147220611572
random_forest,43,0.96,0.875,1.0,0.75,0.8571428571428571,0.9583333333333334,0.8771929824561405,0,0.48951077461242676
random_forest,44,0.9733333333333334,0.9166666666666667,1.0,0.8333333333333334,0.9090909090909091,0.9735449735449736,0.9242424242424243,0,0.47205114364624023
random_forest,45,0.9466666666666667,0.8333333333333333,1.0,0.6666666666666666,0.8,0.91005291005291,0.8331584081109699,0,0.4937009811401367
random_forest,46,0.96,0.9087301587301587,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.9841269841269841,0.9464285714285715,0,0.4644045829772949
moving_average,42,0.4666666666666667,0.5138888888888888,0.16666666666666666,0.5833333333333334,0.25925925925925924,0.4338624338624339,0.15536940980369196,0,0.037400245666503906
moving_average,43,0.18666666666666668,0.4821428571428571,0.15492957746478872,0.9166666666666666,0.26506024096385544,0.33333333333333337,0.13076782423149375,0,0.04462456703186035
moving_average,44,0.5466666666666666,0.49404761904761907,0.15625,0.4166666666666667,0.22727272727272727,0.47619047619047616,0.16463259988132797,0,0.03990626335144043
moving_average,45,0.16,0.5,0.16,1.0,0.2758620689655173,0.3108465608465609,0.12041348549468704,0,0.039612770080566406
moving_average,46,0.16,0.5,0.16,1.0,0.2758620689655173,0.37433862433862436,0.13377104644590926,0,0.04918789863586426
majority,42,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.025348186492919922
majority,43,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.025633811950683594
majority,44,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.030275821685791016
majority,45,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.018659353256225586
majority,46,0.84,0.5,0.0,0.0,0.0,0.5,0.16,0,0.02315974235534668
rule,42,0.6266666666666667,0.5079365079365079,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.47883597883597884,0.20376924144019132,0,0.054056644439697266
rule,43,0.72,0.6646825396825398,0.30434782608695654,0.5833333333333334,0.4,0.6984126984126985,0.5757243135371611,0,0.0599215030670166
rule,44,0.7333333333333333,0.7063492063492063,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.7314814814814815,0.33911117795805196,0,0.047060251235961914
rule,45,0.7333333333333333,0.5714285714285714,0.25,0.3333333333333333,0.28571428571428575,0.5727513227513228,0.3068785324402289,0,0.05118513107299805
rule,46,0.72,0.6646825396825398,0.30434782608695654,0.5833333333333334,0.4,0.6640211640211641,0.5532781526640054,0,0.05535721778869629
